"Conversion ID","Click Date","Conversion Date","Recorded On",Advertiser,"Campaign Name","Order ID","Sale Amount (USD)","Estimated Earnings (USD)","Publisher Sub ID 1",Status,Remarks,"Publisher Sub ID 2","Publisher Sub ID 3","Publisher Sub ID 4","Advertiser Sub ID 2","Advertiser Sub ID 3","Advertiser Sub ID 4","Advertiser Sub ID 5"
546682665,,"2025-08-08 20:04:54","2025-08-08 21:32:17","TikTok Shop ID - CPS",-,579922020977772080,0.61,0.02,RAMPUP,Pending,,,,,1729856964066642226,"Dompet Pria + Box - Dompet Pria  Dompet Kartu Dompet Dompet Murah",1729856950397077810,"rdh jaya"
546441261,,"2025-08-08 10:13:27","2025-08-08 15:43:54","TikTok Shop ID - CPS",-,579914845587932358,2.24,0.08,RAMPUP,Pending,,,,,1731672293718000704,"[Fiery Sport] Korektor Postur Punggung Penegak Punggung Bungkuk Back Support Anti Bongkok Hitam",1729383341520028736,"FIERY SPORT"
546681901,,"2025-08-08 20:09:41","2025-08-08 21:31:36","TikTok Shop ID - CPS",-,579922141537141768,1.13,0.02,RAMPUP,Pending,,,,,1730403508567508532,"Paket Eyelash Extension Knot Free 5 in 1 Lem O,5ml Extra Lentik - Bulumata Tahan Air - Waterproof",1730403417901663796,"Aysila Zahratu"
546225709,,"2025-08-08 08:11:17","2025-08-08 08:22:13","TikTok Shop ID - CPS",-,579913700028352170,2.61,0.04,RAMPUP,Pending,,,,,1729387313429448455,"Speaker bluetooth wireless SQRS-663 portable bisa karaoke 3inc",1729387312600155911,hn_shop980
546228781,,"2025-08-08 05:47:32","2025-08-08 08:28:51","TikTok Shop ID - CPS",-,579912904214545657,0.18,0.00,RAMPUP,Pending,,,,,1729796693400783290,"Gunting Kuku  Super Tajam Hitam Full Black Besar Jumbo Stainless Manicure Pedicure 8CM",1729796693400652218,"PINZY OFFICIAL STORE"
546692653,,"2025-08-08 18:58:13","2025-08-08 21:40:35","TikTok Shop ID - CPS",-,579921288812791131,2.21,0.04,RAMPUP,Pending,,,,,1729776261867668903,"Vention Kabel Data USB 2.0 A Male to B Male Printer SoundCard Aluminium Alloy Braided Series",1729776244029425063,"Vention Authorized Store"
546433325,,"2025-08-08 13:01:09","2025-08-08 15:25:35","TikTok Shop ID - CPS",-,579916999884309835,2.97,0.05,RAMPUP,Pending,,,,,1731593734689621777,"KIOS KOKO Kaos PAGAR NUSA Macan Generation A2 Full Punggung meco",1731593719352297233,"Koleksi Kaos Kita"
546440239,,"2025-08-08 10:38:13","2025-08-08 15:41:26","TikTok Shop ID - CPS",-,579915147912905835,1.25,0.02,RAMPUP,Pending,,,,,1730639744369329686,"Case Untuk INFINIX SMART 6 Flip Cover Wallet Leather Casing Dompet Kulit / Softcase Flip Magnet Kulit Untuk INFINIX SMART 6 Casing Handphone",1730639761611589142,"Princess Acc8"
546441775,,"2025-08-08 09:59:33","2025-08-08 15:45:01","TikTok Shop ID - CPS",-,579914723454059768,0.74,0.01,RAMPUP,Pending,,,,,1729709515679894527,"Dompet Lipat Zipper Compact Wanita Korean Style Kartu dan Koin",1729709515679501311,Fashiongalleria
546443311,,"2025-08-08 09:24:52","2025-08-08 15:47:45","TikTok Shop ID - CPS",-,579914344979203778,1.89,0.05,RAMPUP,Pending,,,,,1731119678899389692,"Skirt Rainbow / Rok Korean / Rok Rainbow Span Knit / Skirt Rainbow Rok Korean BB 40-70KG",1731119655767344380,"Valdi jaya"
546445359,,"2025-08-08 08:26:26","2025-08-08 15:52:27","TikTok Shop ID - CPS",-,579913822016013731,0.79,0.01,RAMPUP,Pending,,,,,1730371120058238893,"1 PCS DRESS KODOK TINGKAT 0-12 BULAN ANAK PEREMPUAN MURAH MERIAH COD KEKINIAN DRESS ANAK PEREMPUAN BAJU BAYI PEREMPUAN Katun Cewek Gaun Lengan",1730371113006630829,YEFASTORE
546091311,,"2025-08-08 00:16:17","2025-08-08 03:04:54","TikTok Shop ID - CPS",-,579911365397218490,0.12,0.00,RAMPUP,Pending,,,,,1731383926367159481,"Headset Music L29 Audio hf Stereo Earphone Super Bass Warna Handsfree",1730850783072715961,drone001
546427951,,"2025-08-08 14:54:16","2025-08-08 15:13:50","TikTok Shop ID - CPS",-,579918470327797220,0.30,0.01,RAMPUP,Pending,,,,,1729976350571268310,"SIKAT GIGI BULU HALUS ANAK BALITA 1 SET 4PCS MULTIPACK",1729976350571202774,centralpowerbanksurabaya
546440752,,"2025-08-08 10:27:58","2025-08-08 15:42:46","TikTok Shop ID - CPS",-,579915005642180181,0.53,0.01,RAMPUP,Pending,,,,,1731095810437710881,"[COD][PROMO]  Mainan Gigitan Teether Bayi Bahan Silikon Teether Gelang Bayi Bpa Free",1731095802971653153,"Baby Care Kit"
546442544,,"2025-08-08 09:40:42","2025-08-08 15:46:22","TikTok Shop ID - CPS",-,579914500568745215,1.50,0.04,RAMPUP,Pending,,,,,1730372199221462611,"[48K GET 2]Dhinda Hijab|| Segiempat Hijab Instan Jersey Rayon",1730347621599970899,"Dhinda hijab store"
546689584,,"2025-08-08 19:18:39","2025-08-08 21:38:03","TikTok Shop ID - CPS",-,579921478402213682,0.94,0.03,RAMPUP,Pending,,,,,1729581150743464820,"[COD] HOMEY - Tanaman Daun Gold Daun emas Artificial flower Leaf gold tanaman emas Daun hiasan warna emas",1729581150742874996,"HOMEY ID"
546439217,,"2025-08-08 10:57:23","2025-08-08 15:39:10","TikTok Shop ID - CPS",-,579915343098578093,8.97,0.12,RAMPUP,Pending,,,,,1729618825454191753,"SOKA - Kain Ihrom Pria Dewasa - Perlengkapan Pakaian Haji dan Umroh",1729618781970465929,"Soka Shop"
546439473,,"2025-08-08 10:52:03","2025-08-08 15:39:50","TikTok Shop ID - CPS",-,579915300554638493,1.65,0.06,RAMPUP,Pending,,,,,1730484483271787669,"[PILIHAN RICIS] METOO PASTA GIGI MW3- BPOM-Gigi Putih / Bebas Sensitif / Bebas Karang Gigi / Pasta Gigi Probiotik / Karang Gigi / Gusi Sensitif / Membersihkan Noda Gigi- METOO MW-3 Advanced Whitening Tooth Paste 100 gr",1730484051937297557,"Metoo Beauty"
546931761,,"2025-08-08 21:28:02","2025-08-09 02:28:33","TikTok Shop ID - CPS",-,579923211174053110,0.55,0.04,RAMPUP,Pending,,,,,1731453402820216475,"SARINGAN MAGICCOM/KUKUSAN MAGICCOM RICECOOKER",1731453402820150939,"Passion Lucky"
546435377,,"2025-08-08 12:19:55","2025-08-08 15:30:27","TikTok Shop ID - CPS",-,579916394910549344,2.45,0.07,RAMPUP,Pending,,,,,1729668897087259886,"Celana Wanita Cutbray knit Highwaist Premium",1729668921055610094,YangmiiGallery
546441522,,"2025-08-08 10:06:29","2025-08-08 15:44:22","TikTok Shop ID - CPS",-,579914781451585477,0.51,0.01,RAMPUP,Pending,,,,,1729620487500825661,"5 Meter Bendera Hias Festival Kain Segitiga Warna Warni Merah Putih Banner Hut Ri Kemerdekaan Dirgahayu Umbul-Umbul Flag Party Dinding",1729611159489972285,"PASJAM STORE"
546430514,,"2025-08-08 14:00:01","2025-08-08 15:19:01","TikTok Shop ID - CPS",-,579917843092703000,3.56,0.07,RAMPUP,Pending,,,,,1729448393662040780,"Korset Shapewear Wanita Waist Perut Buncit Torso regular",1729448393661778636,Belanie
546699570,,"2025-08-08 18:02:55","2025-08-08 21:46:12","TikTok Shop ID - CPS",-,579920623801173011,9.25,0.32,RAMPUP,Pending,,,,,1730822514756978186,"ONIKUMA Headset Gaming stereo telinga kucing - Game E-Sport - MIX ALL VARIAN - headphone gaming - Headphone Keren - Headset unisex RGB",1730822455947724298,onikuma_id
546229043,,"2025-08-08 05:25:14","2025-08-08 08:29:30","TikTok Shop ID - CPS",-,579912837673223862,9.50,0.10,RAMPUP,Pending,,,,,1730173564071544672,"JOK ASTREA GRAND SABIT LEGENDA BULUS IMPRESSA SABUK BENIK KULIT PRESS ANTI GEMBOS",1730173502994089824,"GJM sport custom"
546431283,,"2025-08-08 13:43:16","2025-08-08 15:20:48","TikTok Shop ID - CPS",-,579917534893606350,0.85,0.01,RAMPUP,Pending,,,,,1731021514297148495,"Tali Tambang PE 1mm 200 meter Neptune - Tambang Kecil / Tali Tampar 1 mili Warna Hitam",1730597741986284623,"DT Plant & Garden"
546441012,,"2025-08-08 10:21:00","2025-08-08 15:43:15","TikTok Shop ID - CPS",-,579914960219374683,0.61,0.02,RAMPUP,Pending,,,,,1729417021735602889,"TGI - [3 PCS] SPATULA SILICON SET SCRAPER KUAS KUE | SPATULA SET KUE",1729417022384474825,"TOKO GROSIR INDONESIA"
