Order ID,Sub orderid,Creator username,Creator tag ID,Product Name,SKU,Product ID,Price,Quantity,Shop name,Shop code,Currency,Order Status,Content Type,Content id,Standard commission rate,Commission bonus rate,Creative commission rate,Creator commission reward rate,Estimated commission base,Est. standard commission,Est. commission bonus,Est. creative commission,Est. creator commission reward fee,Actual commission base,Actual standard commission,Actual commission bonus,Actual creative commission,Actual creator commission reward fee,Creator tax,Agency commission,Agency commission bonus,Agency creative commission,Creator agency commission reward fee,Total agency commission,Quantity returned,Quantity refunded,Invitation ID,Agency commission rate,Time order created,Time order delivered,Time Commission Paid,Payment ID,Payment method,Payment account,IVA,ISR,Platform,Attribution type,commission model
580058933347386724,580058933347517796,racunbelanjakuyyyy,OEM3_OPPO_PUSH,SWEATER ZERO CIRCLE 986 VNECK ATASAN WANITA TERBARU FLEECE KOREAN STYLE BASIC NTR Crewneck Oversize Sweatshirt Oblong,"RED, XL",1730428141215582146,51414,1,nuritari,IDLC4TLLHA,IDR,Processing,Link share,OEM3_OPPO,5,,,,51414,2571,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 08:04:42,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058912265962661,"580058912266093733,580058912266159269",racunbelanjakuyyyy,OEM3_OPPO_PUSH,Skin Aqua UV Whitening Milk Lightening Moisturizing SPF 20,Default,1731440454351291736,46665,2,Megah Sakti Pharmacy,IDLCBYLLB7,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,93330,466,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 08:03:19,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058903236937525,580058903237068597,racunbelanjakuyyyy,OEM3_OPPO_PUSH,(2PCS) Azarine Twin Pack All sunscreen Series Sunscreen All Skin Type Kulit Berminyak Kering Berjerawat Gel Spray,(TW) [GEL] HYDRASOOTHE - KULIT BERMINYAK ,1729673237722924952,94860,1,azarinecosmetic,IDLCLLLL2P,IDR,Processing,Link share,OEM3_OPPO,5,,,,94860,4743,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 08:03:14,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058889897149892,"580058889897280964,580058889897346500",racunbelanjakuyyyy,OEM2_VIVO_PUSH,500gr Makaroni Bantet Food Snacks Snack Pedas makaroni bantet pedas,250 GRM,1730784313020352038,11000,2,Raja Rasa Snack.,IDLCKULLWB3,IDR,Processing,Link share,OEM3_OPPO,5,,,,22000,1100,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 08:02:07,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058864086451911,580058864086582983,racunbelanjakuyyyy,OEM3_OPPO_PUSH,SENDAL TEPLK CEWE DEWASA TERBARU MOTIP PELAT,"hitm, 37",1730863526353863909,10474,1,sendalbuluanak,IDLC9XLWK2,IDR,Processing,Link share,OEM3_OPPO,3,,,,10474,314,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:58:22,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058825144698405,580058825144829477,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Sisir Rambut Bahan Jerami Gandum / Sisir Rambut Gagang / Sisir Rambut Anti Kusut / Hair Comb / Sisir Rambut Plastik Jerami Gandum,Default,1729602404483302605,4980,1,Toko Bazar Murah,IDLCP2LL9Q,IDR,Processing,Link share,OEM3_OPPO,6,,,,4980,299,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:53:37,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058825114158633,580058825114355241,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Kapsul Buah Pinang Original Herbal,Default,1731477640768423781,34200,1,herbaluv,IDLC8HLLW9H,IDR,Processing,Link share,OEM3_OPPO,15,,,,34200,5130,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:52:28,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058808643060964,580058808643192036,racunbelanjakuyyyy,OEM3_OPPO_PUSH,ANTING DESY TITANIUM IMPORT ANTING MOTIF JURAI LOVE ANTI LUNTUR SELAMANYA,DESI JURAI GOLD,1730845053365290347,9795,1,MARSEL ACC,IDLC9HLYXS,IDR,Processing,Link share,OEM3_OPPO,5,,,,9795,490,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:51:03,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058792279901420,580058792280098028,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Turbo Kipas Angin Genggam Mini Portable USB Turbo Mini Fan USB KP003,PINK,1730778945820591212,22924,1,A-House,IDLCCBLLA2,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,22924,573,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:49:44,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058792279901420,580058792280032492,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Turbo Kipas Angin Genggam Mini Portable USB Turbo Mini Fan USB KP003,PUTIH,1730778945820591212,22924,1,A-House,IDLCCBLLA2,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,22924,573,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:49:44,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058777937085838,580058777937216910,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Kacamata Double Fokus Plus Baca dan Jalan Korea Style Untuk Pria dan Wanita ATM3046KT,"Kacamata Saja, +1.50",1731224589637879789,23000,1,Frame id,IDLCDNWXES,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,23000,575,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:47:53,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058765005194457,580058765005456601,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Setelan Anak-Anak Gambar Ondel-Ondel untuk Usia 1-10 Tahun - Fashion,"Setelan Merah, M ( 3-4 Tahun )",1730835717429495319,34371,1,VN Store Kids,IDLC7ALLCH,IDR,Processing,Link share,OEM3_OPPO,5,,,,34371,1719,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:45:07,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058734404339223,580058734404601367,racunbelanjakuyyyy,OEM3_OPPO_PUSH,ROASTED ALMOND 250 GRAM PREMIUM - SIAP MAKAN KACANG ALMOND PANGGANG KUPAS Snack Food Cemilan,Default,1729633553232463913,50416,1,reliffood,IDLCERWLMY,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,50416,252,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:42:16,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058734404339223,580058734404535831,racunbelanjakuyyyy,OEM3_OPPO_PUSH,METE BELAH PANGGANG 100 GRAM PREMIUM - MEDE BELAH PANGGANG PREMIUM FOOD CEMILAN Snacks Camilan Kacang,Default,1729613680873473065,19366,1,reliffood,IDLCERWLMY,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,19366,97,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:42:16,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058734404339223,580058734404470295,racunbelanjakuyyyy,OEM3_OPPO_PUSH,KISMIS KUNING 250 GRAM - GOLDEN RAISIN PREMIUM Food Snack,Kismis Kuning 250 Gram,1729568063911790633,20378,1,reliffood,IDLCERWLMY,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,20378,102,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:42:16,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058730442097939,580058730442229011,racunbelanjakuyyyy,OEM3_OPPO_PUSH,kerudung Dwp logo bordir&pin dwp kain voal premium,kerudung dwp+pin dwp,1730741831010649147,49219,1,"MH,99",IDLCNJLW38,IDR,Processing,Link share,OEM3_OPPO,1.5,,,,49219,738,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:38:27,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058694504056411,580058694504384091,racunbelanjakuyyyy,OEM2_VIVO_PUSH,[2pcs] Botol Air Minum 1000ml / 800ml / 600ml Minigo Lion Star Basic Home,"1000ml, Biru",1729992629116634894,31280,1,Dekorasi Modern,IDLCX4LLWE,IDR,Processing,Link share,OEM3_OPPO,5,,,,31280,1564,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:36:19,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058694504056411,580058694504318555,racunbelanjakuyyyy,OEM2_VIVO_PUSH,5 ROLL KANTONG PLASTIK SAMPAH 45X50CM PER ROLL ISI 20 LEMBAR,Default,1729979259808680718,13800,1,Dekorasi Modern,IDLCX4LLWE,IDR,Processing,Link share,OEM3_OPPO,5,,,,13800,690,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:36:19,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058694504056411,580058694504187483,racunbelanjakuyyyy,OEM2_VIVO_PUSH,[ 10 PCS ] GANTUNGAN HOOK TEMPEL TRANSPARAN SERBAGUNA,bening 7000 isi 6pcs,1729559196416183054,6440,1,Dekorasi Modern,IDLCX4LLWE,IDR,Processing,Link share,OEM3_OPPO,5,,,,6440,322,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:36:19,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058698925114598,580058698925376742,racunbelanjakuyyyy,OEM3_OPPO_PUSH,casing for vivo v50 5g flip wallet leather case cover sarung dompet lipat kulit ponsel,"MERAH MAROON, vivo v50 5g",1731285552796173931,29100,1,RAY STORE8,IDLCMEWLJQ,IDR,Processing,Link share,OEM3_OPPO,5,,,,29100,1455,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:35:56,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058706853987346,580058706854118418,racunbelanjakuyyyy,OEM2_VIVO_PUSH,Crusita - Scandal Extrait De Parfum,"Scandal, 50ML",1729385357559366709,189000,1,Crusita,IDLCFVLL7U,IDR,Processing,Link share,OEM3_OPPO,5,,,,189000,9450,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:35:31,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058647658268514,580058647658465122,racunbelanjakuyyyy,OEM3_OPPO_PUSH,SANIYE Exclusive Live Eyebrow Pencil Waterproof Pensil Alis Serutan 3 Warna Anti Air P1502,#03,1729572932340059087,2500,1,Saniye Beauty Store,IDLCYFWL8Y,IDR,Processing,Link share,OEM3_OPPO,6,,,,2500,150,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:28:50,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058647658268514,580058647658399586,racunbelanjakuyyyy,OEM3_OPPO_PUSH,SANIYE Exclusive Live Eyebrow Pencil Waterproof Pensil Alis Serutan 3 Warna Anti Air P1502,#02,1729572932340059087,2500,1,Saniye Beauty Store,IDLCYFWL8Y,IDR,Processing,Link share,OEM3_OPPO,6,,,,2500,150,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:28:50,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058645845410827,580058645845541899,racunbelanjakuyyyy,OEM3_OPPO_PUSH,TERLARIS NO.1- PAKET 3 BOTOL | BUNDLING  PARFUM BUBBLEGUM - VANILLA CAKE - ROYAL BLACK OPIUM PARFUM PRIA/WANITA 30 ML Perfume Wangi,Paket 3 Botol,1731679601222517809,20000,1,DUFTEND ID,IDLCPNWLYL,IDR,Processing,Link share,OEM3_OPPO,3.5,,,,20000,700,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:27:58,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058636688983681,580058636689114753,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Aerostreet Extra Soft T Shirt Reguler Polos Gelap Kaos T-Shirt KAAAA,"Hitam, L",1729852320591874205,55180,1,Aerostreet,IDLCSLLL29,IDR,Processing,Link share,OEM3_OPPO,4,,,,55180,2207,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:26:59,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058609514218529,580058609514349601,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Mainan ikan goyang tiktok simulasi ikan loncat elektrik lucu mainan bayi Toys,Ikan Koi,1729591977003747614,25604,1,Berkah Sejahtera Toys,IDLC84WWVY,IDR,Processing,Link share,OEM3_OPPO,5.5,,,,25604,1408,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:24:57,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058615636919994,580058615637051066,racunbelanjakuyyyy,OEM3_OPPO_PUSH,HANASUI PERFECT CHEEK BLUSH & GO POWDER,02 BLUSH&GO PEACH,1729576974955547007,31500,1,Mama Kosmetik Malang,IDLC4DW274,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,31500,158,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:24:48,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058584183834506,580058584183965578,racunbelanjakuyyyy,OEM2_VIVO_PUSH,NVN-B58 KABEL DATA CHARGER DENIM WIRE FAST CHARGING MICRO USB / TYPE C 6A,"TYPE C, PINK",1729617095721651095,15000,1,JV ACC,IDLC4YLLXP,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,15000,375,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:21:05,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058563134654094,580058563134850702,racunbelanjakuyyyy,OEM2_VIVO_PUSH,Jam Tangan Pria Gaya Glasses Kaca Bisnis Tali Stainless Steel  Kulit Jam Tangan Kasual Watches Mode 5 Buah Hitam Set,white,1730916049819239794,14600,1,Pink Bee Shop,IDLCGMWLWKF,IDR,Processing,Link share,OEM3_OPPO,2,,,,14600,292,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:18:28,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058574079821095,580058574079952167,racunbelanjakuyyyy,OEM3_OPPO_PUSH,ayana dress crinkle airflow//gamis crinkle airflow terbaru size M L XL XXL,"soft blue, L",1730001853255748600,88200,1,meylanibusana,IDLC4YW2Y6,IDR,Processing,Link share,OEM3_OPPO,3.5,,,,88200,3087,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:18:04,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058541584582369,580058541584713441,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Baju Batik Couple Pasangan Kemeja Batik Couple Outer Kebaya Dan Rok Plisket Batik Plus Manset,"set kejora burgundy, XL",1731423791327643348,180000,1,Seveen Queen,IDLCENYLWUA,IDR,Processing,Link share,OEM3_OPPO,1.5,,,,180000,2700,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:16:13,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058565029758835,580058565029889907,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Untuk Samsung Casing Ponselsoftcase untuk Samsung A02S A03S A04E A05 A10 A11 A12 A13 A14 A15 A20 A21 A22 A23 A24 A30 A31 A32 A33 A34 A35 A50 A51 A52 A53 A54 A55 M04 M10 M11 M12 M22 M32 M34 ZM0123CYK,"Case, Samsung A15 4G/5G",1732167310090143198,23500,1,Casing Cantika,IDLCMLNLW4B,IDR,Processing,Link share,OEM3_OPPO,3.5,,,,23500,823,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:15:42,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058542763902610,580058542764033682,racunbelanjakuyyyy,OEM2_VIVO_PUSH,SELANG REM CMZ 60CM 95CM 120CM 130MM 150MM KABEL CAKRAM BEBEK MATIC SPORT TRAIL UNIVERSAL MOTOR Motorcycle Racing,"Hitam, 130cm",1729669547514366659,34250,1,TRIPLE C MOTOR,IDLCB7WHW3,IDR,Processing,Link share,OEM3_OPPO,1,,,,34250,343,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:13:10,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058525852861844,580058525852992916,racunbelanjakuyyyy,OEM3_OPPO_PUSH,"PEMBALUT AVAIL 1 BAL, MERAH, BIRU, HIJAU ORIGINAL AVAIL AGEN TERMURAH DAN DISTRIBUTOR RESMI",Hijau,1731789596604991358,216000,1,HERBALKELUARGA,IDLC4RNLW9K,IDR,Cancelled,Link share,OEM3_OPPO,10,,,,216000,21600,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:09:49,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058486088500692,580058486088697300,racunbelanjakuyyyy,OEM3_OPPO_PUSH,MASTER REM TABUNG KOTAK OVAL 1SET KIRI KANAN UNIVERSAL GREY SILVER BLACK BRMBO,Tabung 1 Oval Hitam,1730439485509371066,59550,1,BERKAT JAYA MOTOR SURABAYA,IDLC2NWLGR,IDR,Processing,Link share,OEM3_OPPO,0.5,,,,59550,298,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:08:33,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058486140798294,580058486140994902,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Molto Pewangi Floral Bliss 780Ml Twinpack,Default,1731285078546875661,22980,1,Unilever Official Store,IDLCA3WVVM,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,22980,575,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:08:24,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058515311855081,580058515311986153,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Xi XiU ULTIMATE EYELINER PEN XTRA GORGEOUS THIN & PRECIOUS / Waterproof,Default,1729625421666093783,24105,1,xixiu cosmetic,IDLCMQWL23,IDR,Processing,Link share,OEM3_OPPO,7.5,,,,24105,1808,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:08:12,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058501022844334,580058501022975406,racunbelanjakuyyyy,OEM3_OPPO_PUSH,"Paket Mobile Data XL - Xtra Conference 15GB, 7hari",Default,1729597768463452839,14300,1,Narindo Solusi Telekomunikasi,IDLCLELLNF,IDR,Completed,Link share,OEM3_OPPO,0.5,,,,14300,72,,,,14300,72,,,,,71,,,,71,0,0,0,99,20/08/2025 07:08:01,20/08/2025 07:08:24,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058454346925164,580058454347056236,racunbelanjakuyyyy,OEM2_VIVO_PUSH,Geroz - Makroni Nyerem - Rasa BBQ isi 3,Default,1730667747535455750,50000,1,Geroz.id,IDLCRRLGA2,IDR,Processing,Link share,OEM3_OPPO,3,,,,50000,1500,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 07:00:02,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058435127838349,580058431025219213,racunbelanjakuyyyy,OEM3_OPPO_PUSH,1 pcs suntikan sepuit lolokan burung ukuran 60ml,Default,1731367515022853881,8000,1,Pamily toys,IDLCT2WAND,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,8000,200,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 06:56:31,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058422187230914,580058422187361986,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Mc Lewis Tomato Sauce - Saus Tomat 500 gr,Default,1730284771501442286,7250,1,VBMMART,IDLCTLWLNQ,IDR,Processing,Link share,OEM3_OPPO,4.25,,,,7250,308,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 06:56:00,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058408006485985,580058408007141345,racunbelanjakuyyyy,OEM3_OPPO_PUSH,PreciousOne - Jepit set / aksesoris rambut anak / bayi perempuan motif bunga,Hati 2,1729577803752572335,15323,1,PreciousOne,IDLCG8WLC6,IDR,Processing,Link share,OEM3_OPPO,2,,,,15323,306,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 06:54:31,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058408006485985,580058408007075809,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Precious One - Jepit rambut hitam/ jepit rambut poni kecil anak dan remaja motif U,Gelombang+box 50pcs,1731921902891992495,7463,1,PreciousOne,IDLCG8WLC6,IDR,Processing,Link share,OEM3_OPPO,2,,,,7463,149,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 06:54:31,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058408006485985,580058408007010273,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Precious One - Set ikat rambut anak dan bayi / karet aksesoris rambut motif rainbow banyak warna - A6,2. Pink tua,1731337579820778927,12376,1,PreciousOne,IDLCG8WLC6,IDR,Processing,Link share,OEM3_OPPO,2,,,,12376,248,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 06:54:31,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058408006485985,580058408006944737,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Precious One - Kaos kaki remaja / dewasa unisex ukuran all size motif smile - F40,Putih,1730533883111900591,9038,1,PreciousOne,IDLCG8WLC6,IDR,Processing,Link share,OEM3_OPPO,2,,,,9038,181,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 06:54:31,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058408006485985,580058408006879201,racunbelanjakuyyyy,OEM3_OPPO_PUSH,PreciousOne - Sepatu sandal anak perempuan tali kepang motif kelinci - 007,"hitam, 21",1729903900278426031,127296,1,PreciousOne,IDLCG8WLC6,IDR,Processing,Link share,OEM3_OPPO,2,,,,127296,2546,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 06:54:31,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058408006485985,580058408006813665,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Precious One - Sandal / sepatu anak dan bayi perempuan sandal tali motif bunga - BB9,"pink jambu, 20",1729774531801482671,34018,1,PreciousOne,IDLCG8WLC6,IDR,Processing,Link share,OEM3_OPPO,2,,,,34018,680,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 06:54:31,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058408006485985,580058408006748129,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Precious One - Celemek / tatakan makan bayi / celemek silicon polos,pink,1729728009676555695,17576,1,PreciousOne,IDLCG8WLC6,IDR,Processing,Link share,OEM3_OPPO,2,,,,17576,352,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 06:54:31,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058408006485985,580058408006682593,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Precious One - Kaos kaki anak dan bayi nonslip polos ruffle - PL7,"Putih, M (1-3 th)",1729727812010018223,16110,1,PreciousOne,IDLCG8WLC6,IDR,Processing,Link share,OEM3_OPPO,2,,,,16110,322,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 06:54:31,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058408006485985,580058408006617057,racunbelanjakuyyyy,OEM3_OPPO_PUSH,PreciousOne - Kacamata  anak motif bunga warna doff pastel - DP01,Merah muda,1729508174884211119,7900,1,PreciousOne,IDLCG8WLC6,IDR,Processing,Link share,OEM3_OPPO,2,,,,7900,158,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 06:54:31,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058382872708890,580058382872839962,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Anti Gores Hydrogel For  OPPO A15 S A15 Active A16 A16e A16K A16S A17 A17X A18 Bahan Jelly Anti Radiasi Glare  Matte Spy,"GLARE MATTE, OPPO A15, LAYAR DEPAN",1730500778777806686,19044,1,OBY ACC STORE,IDLCW3LLWDH,IDR,Processing,Link share,OEM3_OPPO,4,,,,19044,762,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 06:51:42,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058323713296094,580058323713427166,racunbelanjakuyyyy,OEM2_VIVO_PUSH,Casing Hp Untuk VIVO Y95 Y93 Y93s Y91 Y91i Case Kasing Pola Ekspresi lucu Cesing dua warna hitam dan putih tekstur lembut softcase ponsel kesing,"Gaya2, VIVO Y95/Y93/Y93s",1730750545469343434,10920,1,Katitty,IDLCQBWLWEE,IDR,Processing,Link share,OEM3_OPPO,5.75,,,,10920,628,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 06:42:44,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058316604933263,580058316605064335,racunbelanjakuyyyy,OEM3_OPPO_PUSH,Sandal Anak Unisex Sandal Karet Jelly EVA Tebal Sandal Slip On Anak | Sandal Keren Nyaman Model Simple slop anak cewek,"Cokelat, 32/33",1731902785761150407,19372,1,Mom&Baby Hub Shop,IDLCCMLU7N,IDR,Processing,Link share,OEM3_OPPO,2.5,,,,19372,484,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 06:40:12,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058292175799630,580058292176389454,racunbelanjakuyyyy,OEM3_OPPO_PUSH,FIVEVOO PENGHAPUS PENSIL MEKANIK/ MECHANICAL ERASER,REPLACE BIRU,1729880746115631865,4500,1,FIVEVOO STORE,IDLCYFWA73,IDR,Processing,Link share,OEM3_OPPO,7.5,,,,4500,338,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 06:36:33,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058292175799630,580058292176323918,racunbelanjakuyyyy,OEM3_OPPO_PUSH,NOTEBOOK MINI A7 AESTHETIC/ BUKU DIARY KECIL/ NOTEBOOK MINI/ NOTEBOOK AESTHETIC,6 RANDOM,1729878750212623097,2899,1,FIVEVOO STORE,IDLCYFWA73,IDR,Processing,Link share,OEM3_OPPO,7.5,,,,2899,217,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 06:36:33,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058292175799630,580058292176258382,racunbelanjakuyyyy,OEM3_OPPO_PUSH,NOTEBOOK MINI A7 AESTHETIC/ BUKU DIARY KECIL/ NOTEBOOK MINI/ NOTEBOOK AESTHETIC,4 RANDOM,1729878750212623097,2899,1,FIVEVOO STORE,IDLCYFWA73,IDR,Processing,Link share,OEM3_OPPO,7.5,,,,2899,217,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 06:36:33,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058292175799630,"580058292176127310,580058292176192846",racunbelanjakuyyyy,OEM3_OPPO_PUSH,FIVEVOO Kertas Mewarnai Roll/ Kertas Mewarnai Jumbo Roll/ Coloring Roll Paper/ Coloring Paper Roll/ Color Book,10（0.9M）,1729670491248035577,2900,2,FIVEVOO STORE,IDLCYFWA73,IDR,Processing,Link share,OEM3_OPPO,7.5,,,,5800,436,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 06:36:33,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
580058267594556966,580058267594688038,racunbelanjakuyyyy,OEM3_OPPO_PUSH,(52 PCS) Rinso Detergen Cair Kemasan 20g - Pembersih Pakaian,PARFUME ESSENCE (UNGU),1730872982291187255,20968,1,Berkah Ramadhan 01,IDLCLSHLWGR,IDR,Processing,Link share,OEM3_OPPO,1.5,,,,20968,315,,,,,,,,,,,,,,,0,0,0,99,20/08/2025 06:33:24,/,/,/,Bank account,/,,,TTS,Indirect,fixed commission
