Site,Identitas Campaign,Nama Campaign,Id Transaksi,Tipe Konsumen,Status,Waktu Klik,Waktu Konversi,Waktu Konfirmasi,Category ID,Product ID,Harga/unit,Jumlah,Harga Total,Jumlah Komisi,Id Konversi,Creative ID,SessionID,Status Postback,Hitungan Error Postback,Waktu Postback,URL Postback,Alamat IP,Negara,Kota,Agen Pengguna,Tipe Peraga,Merek Peraga,Browser,Bahasa,Domain Rujukan,URL Rujukan,utm_source,utm_medium,utm_content,utm_campaign,utm_term,target_age,target_gender,target_interest,target_marital_status,target_parental_status,target_education,target_employment,target_life_event,target_homeownership,target_income,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_7,opt_8,opt_9,opt_10,adn_test,aff_sub,aff_sub2,aff_sub3,aff_sub4,aff_sub5
Face-MG,966,Shopee ID NON KOL,209580542201148,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:49:00,--,Pakaian Wanita,250823GVNG5YV8_p-i.64934834.22245793877_186823877513_Celana+Pendek,31000.0,1,31000.0,434.00,195228773,108007,--,NOT_NEEDED,0,2025-08-23 21:38:21,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=31000&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=434&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A49,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580537287885,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:48:00,--,Olahraga & Outdoor,250823GVNBG2SU_p-i.1170497568.29255857379_246234283540_Sepatu+Futsal,95950.0,1,95950.0,1343.00,195228774,108007,--,NOT_NEEDED,0,2025-08-23 21:41:30,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=95950&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=1343&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A48,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580526209099,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:48:00,--,Kesehatan,250823GVN0WWAT_p-i.263921580.10521578589_112743024645_P3K,45936.0,1,45936.0,643.00,195228784,108007,--,NOT_NEEDED,0,2025-08-23 21:41:04,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=45936&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=643&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A48,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580484239210,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:48:00,--,Handphone & Aksesoris,250823GVKRVWA8_p-i.1248781014.41414383421_188656495357_,1039000.0,1,1039000.0,10500.00,195228792,108007,--,NOT_NEEDED,0,2025-08-23 21:38:24,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=1039000&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=10500&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A48,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580475268695,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:48:00,--,Perlengkapan Rumah,250823GVKGB956_p-i.14488565.41110539970_266201911788_,27999.0,1,27999.0,392.00,195228793,108007,--,NOT_NEEDED,0,2025-08-23 22:04:42,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=27999&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=392&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A48,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580440223523,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:47:00,--,Fashion Muslim,250823GVJEWXYQ_p-i.959140703.19777849273_184166442058_Atasan,68000.0,1,68000.0,952.00,195228823,108007,--,NOT_NEEDED,0,2025-08-23 21:44:57,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=68000&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=952&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A47,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580415272369,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:46:00,--,Ibu & Bayi,250823GVHQ4KV9_p-i.800766377.40504384492_295371649893_Mainan+Peran,117900.0,1,117900.0,1651.00,195228828,108007,--,NOT_NEEDED,0,2025-08-23 21:43:15,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=117900&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=1651&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A46,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580381269863,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:46:00,--,Olahraga & Outdoor,250823GVGPPGS4_p-i.300598379.26135129126_258312560361_Jaket+Olahraga,37540.0,1,37540.0,526.00,195228843,108007,--,NOT_NEEDED,0,2025-08-23 21:41:29,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=37540&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=526&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A46,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580372213437,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:46:00,--,Handphone & Aksesoris,250823GVGE2B1V_p-i.1551638828.41554945678_224299036582_,5000.0,1,5000.0,70.00,195228847,108007,--,NOT_NEEDED,0,2025-08-23 21:40:19,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=5000&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=70&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A46,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580349293318,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:45:00,--,Perlengkapan Rumah,250823GVFR6X4Q_p-i.170680654.21986057905_232241622667_Perawatan+Pakaian,11399.0,1,11399.0,160.00,195228854,108007,--,NOT_NEEDED,0,2025-08-23 22:02:57,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=11399&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=160&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A45,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580349293318,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:45:00,--,Ibu & Bayi,250823GVFR6X4R_p-i.721586636.23474426593_221831993864_Perawatan+Mulut+Bayi,11500.0,1,11500.0,161.00,195228853,108007,--,NOT_NEEDED,0,2025-08-23 21:45:12,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=11500&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=161&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A45,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580338297975,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:45:00,--,Pakaian Wanita,250823GVFDQ7MF_p-i.1233843202.28250101001_195835133012_Bra,31500.0,1,31500.0,441.00,195228860,108007,--,NOT_NEEDED,0,2025-08-23 21:39:40,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=31500&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=441&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A45,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580338297975,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:45:00,--,Pakaian Wanita,250823GVFDQ7MF_p-i.1233843202.28250101001_198263718287_Bra,31500.0,1,31500.0,441.00,195228859,108007,--,NOT_NEEDED,0,2025-08-23 21:39:46,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=31500&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=441&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A45,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580336284316,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:45:00,--,Elektronik,250823GVFBSURP_p-i.759627211.14594852216_193148810808_,405000.0,1,405000.0,5670.00,195228861,108007,--,NOT_NEEDED,0,2025-08-23 21:45:28,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=405000&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=5670&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A45,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580329284665,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:45:00,--,Olahraga & Outdoor,250823GVF54CWD_p-i.285768213.18985416134_214662322986_Alat+Rekreasi+Olahraga+%26+Aktivitas+Outdoor+Lainnya,46000.0,1,46000.0,644.00,195228863,108007,--,NOT_NEEDED,0,2025-08-23 21:38:48,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=46000&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=644&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A45,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580321258151,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:45:00,--,Perawatan & Kecantikan,250823GVEWF3WP_p-i.932470899.28785204948_198478826744_Shampo,35000.0,1,35000.0,490.00,195228865,108007,--,NOT_NEEDED,0,2025-08-23 21:42:11,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=35000&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=490&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A45,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,2755881104134603044,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:45:00,--,Digital Nol,2755881104134603044_p-i.172223406.157051_0_Paket+Data,11000.0,1,11000.0,0.00,195228877,108007,--,NOT_NEEDED,0,2025-08-23 21:52:01,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=11000&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=0&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A45,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580276290863,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:44:00,--,Pakaian Wanita,250823GVDJK85H_p-i.1451931713.28134186547_177130031589_Daster,48960.0,1,48960.0,685.00,195228889,108007,--,NOT_NEEDED,0,2025-08-23 21:40:08,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=48960&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=685&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A44,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580260254521,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:44:00,--,Sepatu Wanita,250823GVD39HBU_p-i.526791130.19176572627_221286749038_Sandal+Jepit,9900.0,1,9900.0,139.00,195228895,108007,--,NOT_NEEDED,0,2025-08-23 21:41:36,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=9900&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=139&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A44,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580246224608,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:44:00,--,Makanan & Minuman,250823GVCNWCED_p-i.260799425.27251441290_232849594536_Kopi,127200.0,1,127200.0,1781.00,195228901,108007,--,NOT_NEEDED,0,2025-08-23 21:39:40,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=127200&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=1781&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A44,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580234213327,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:43:00,--,Perlengkapan Rumah,250823GVCAF0J0_p-i.99794193.26002007027_251239371382_Sarung+Tangan+Kacamata+%26+Masker+Pelindung,34374.0,1,34374.0,481.00,195228908,108007,--,NOT_NEEDED,0,2025-08-23 22:04:36,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=34374&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=481&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A43,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580232275158,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:43:00,--,Mobil,250823GVC8KRGT_p-i.156897969.20655598590_175463930089_Oli,36960.0,1,36960.0,517.00,195228909,108007,--,NOT_NEEDED,0,2025-08-23 21:45:22,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=36960&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=517&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A43,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209580223276636,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 23:43:00,--,Sepeda Motor,250823GVC014Y9_p-i.434874790.24860305117_250262077953_Jok+%26+Sarung+Jok+Motor,135000.0,1,135000.0,1890.00,195228912,108007,--,NOT_NEEDED,0,2025-08-23 21:46:38,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=135000&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=1890&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T23%3A43,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
