"Conversion ID","Conversion Date","Recorded On",Advertiser,"Order ID","Sale Amount (USD)","Estimated Earnings (USD)","Publisher Sub ID 1",Status,Remarks
540601370,"2025-07-28 20:00:23","2025-07-29 13:50:07","Shopee ID (Media Buyers) - CPS","207403223275312 | 250728BQGYNV5R",0.67,0.01,MP,Pending,
540780367,"2025-07-28 19:58:35","2025-07-29 15:55:06","Shopee PH - CPS","207403115230116 | 250728BQDRMRYU",1.73,0.02,MP,Pending,
540766749,"2025-07-28 19:57:16","2025-07-29 15:40:13","Shopee PH - CPS","207403035267921 | 250728BQBCC1HP",5.88,0.07,MP,Pending,
540780566,"2025-07-28 19:56:59","2025-07-29 15:55:29","Shopee PH - CPS","207403018252943 | 250728BQAV52RD",2.43,0.03,MP,Pending,
540780725,"2025-07-28 19:53:17","2025-07-29 15:55:45","Shopee PH - CPS","207402797248333 | 250728BQ49CA9M",4.79,0.06,MP,Pending,
540780722,"2025-07-28 19:53:17","2025-07-29 15:55:44","Shopee PH - CPS","207402797248333 | 250728BQ49CA9M",2.47,0.02,MP,Pending,
540780718,"2025-07-28 19:53:17","2025-07-29 15:55:44","Shopee PH - CPS","207402797248333 | 250728BQ49CA9M",0.00,0.00,MP,Pending,
540780723,"2025-07-28 19:53:09","2025-07-29 15:55:44","Shopee PH - CPS","207402788282573 | 250728BQ40TTSW",2.41,0.03,MP,Pending,
540780900,"2025-07-28 19:50:01","2025-07-29 15:56:03","Shopee PH - CPS","207402601259599 | 250728BPXEF5HT",1.22,0.01,MP,Pending,
540781060,"2025-07-28 19:47:43","2025-07-29 15:56:18","Shopee PH - CPS","207402463278397 | 250728BPTAV99X",2.36,0.03,MP,Pending,
540781074,"2025-07-28 19:47:15","2025-07-29 15:56:20","Shopee PH - CPS","207402435275326 | 250728BPSG5UCU",4.79,0.06,MP,Pending,
540781187,"2025-07-28 19:45:23","2025-07-29 15:56:30","Shopee PH - CPS","2753703123501650888 | 2753703123501650888",0.33,0.00,MP,Pending,
540781192,"2025-07-28 19:45:02","2025-07-29 15:56:30","Shopee PH - CPS","207402301233686 | 250728BPNGB8KW",3.92,0.05,MP,Pending,
540781266,"2025-07-28 19:42:31","2025-07-29 15:56:36","Shopee PH - CPS","207402151270236 | 250728BPH1B1SW",9.78,0.06,MP,Pending,
540384408,"2025-07-28 19:41:50","2025-07-28 20:00:19","TikTok Shop ID - CPS",579786343873414645,10.28,0.30,MP,Pending,
540781345,"2025-07-28 19:41:31","2025-07-29 15:56:44","Shopee PH - CPS","207402091283262 | 250728BPF846B2",3.13,0.04,MP,Pending,
540781381,"2025-07-28 19:41:01","2025-07-29 15:56:48","Shopee PH - CPS","207402061293311 | 250728BPEBGW6A",2.47,0.03,MP,Pending,
540781403,"2025-07-28 19:40:35","2025-07-29 15:56:50","Shopee PH - CPS","207402035277261 | 250728BPDJPV32",2.06,0.02,MP,Pending,
540781426,"2025-07-28 19:39:49","2025-07-29 15:56:52","Shopee PH - CPS","207401988284714 | 250728BPC5W0UU",2.96,0.04,MP,Pending,
540781478,"2025-07-28 19:37:28","2025-07-29 15:56:58","Shopee PH - CPS","207401848206005 | 250728BP80A217",1.91,0.02,MP,Pending,
540603845,"2025-07-28 19:37:07","2025-07-29 13:52:04","Shopee ID (Media Buyers) - CPS","207401827255396 | 250728BP7CAQ36",1.04,0.01,MP,Pending,
540781535,"2025-07-28 19:35:31","2025-07-29 15:57:05","Shopee PH - CPS","207401731229579 | 250728BP4GQYEN",0.77,0.01,MP,Pending,
540781623,"2025-07-28 19:34:01","2025-07-29 15:57:13","Shopee PH - CPS","207401641278549 | 250728BP1TXW99",1.21,0.01,MP,Pending,
540781619,"2025-07-28 19:34:01","2025-07-29 15:57:12","Shopee PH - CPS","207401641278550 | 250728BP1TXW9A",4.23,0.05,MP,Pending,
540781617,"2025-07-28 19:34:01","2025-07-29 15:57:12","Shopee PH - CPS","207401641278551 | 250728BP1TXW9B",1.54,0.02,MP,Pending,
540781614,"2025-07-28 19:34:01","2025-07-29 15:57:12","Shopee PH - CPS","207401641278552 | 250728BP1TXW9C",2.43,0.03,MP,Pending,
540604704,"2025-07-28 19:31:53","2025-07-29 13:52:46","Shopee ID (Media Buyers) - CPS","207401512289556 | 250728BNWYXK1U",5.48,0.08,MP,Pending,
540781675,"2025-07-28 19:30:47","2025-07-29 15:57:17","Shopee PH - CPS","207401447200739 | 250728BNV1VAXU",2.78,0.02,MP,Pending,
540781696,"2025-07-28 19:30:27","2025-07-29 15:57:20","Shopee PH - CPS","207401427234257 | 250728BNUETWPJ",2.06,0.03,MP,Pending,
540781729,"2025-07-28 19:29:03","2025-07-29 15:57:23","Shopee PH - CPS","207401343294258 | 250728BNRXS9AQ",3.52,0.00,MP,Pending,
540781727,"2025-07-28 19:29:03","2025-07-29 15:57:23","Shopee PH - CPS","207401343294258 | 250728BNRXS9AQ",3.92,0.04,MP,Pending,
540781724,"2025-07-28 19:29:03","2025-07-29 15:57:23","Shopee PH - CPS","207401343294258 | 250728BNRXS9AQ",2.10,0.02,MP,Pending,
540781879,"2025-07-28 19:27:04","2025-07-29 15:57:37","Shopee PH - CPS","207401224286919 | 250728BNND9G03",1.03,0.02,MP,Pending,
540385247,"2025-07-28 19:25:10","2025-07-28 20:02:02","TikTok Shop ID - CPS",579786168105665748,6.54,0.14,MP,Pending,
540606532,"2025-07-28 19:25:06","2025-07-29 13:54:12","Shopee ID (Media Buyers) - CPS","207401105281953 | 250728BNHUSQWU",1.38,0.02,MP,Pending,
540781980,"2025-07-28 19:24:20","2025-07-29 15:57:46","Shopee PH - CPS","207401060294331 | 250728BNGGVYFK",2.54,0.03,MP,Pending,
540781992,"2025-07-28 19:24:04","2025-07-29 15:57:47","Shopee PH - CPS","207401044233139 | 250728BNG1JVU0",2.62,0.02,MP,Pending,
540782020,"2025-07-28 19:23:07","2025-07-29 15:57:50","Shopee PH - CPS","207400987225252 | 250728BNEB72T0",9.78,0.12,MP,Pending,
540782040,"2025-07-28 19:22:12","2025-07-29 15:57:51","Shopee PH - CPS","207400932236637 | 250728BNCPRN4R",2.36,0.03,MP,Pending,
540782035,"2025-07-28 19:22:12","2025-07-29 15:57:51","Shopee PH - CPS","207400932236637 | 250728BNCPRN4R",4.78,0.06,MP,Pending,
540782055,"2025-07-28 19:22:05","2025-07-29 15:57:52","Shopee PH - CPS","207400925204156 | 250728BNCG25TK",0.77,0.01,MP,Pending,
540782049,"2025-07-28 19:22:05","2025-07-29 15:57:52","Shopee PH - CPS","207400925204156 | 250728BNCG25TK",0.77,0.01,MP,Pending,
540782150,"2025-07-28 19:19:52","2025-07-29 15:58:02","Shopee PH - CPS","207400792212974 | 250728BN8H7M4Q",2.64,0.03,MP,Pending,
540782147,"2025-07-28 19:19:52","2025-07-29 15:58:02","Shopee PH - CPS","207400792212975 | 250728BN8H7M4R",1.15,0.01,MP,Pending,
540782144,"2025-07-28 19:19:52","2025-07-29 15:58:01","Shopee PH - CPS","207400792212976 | 250728BN8H7M4S",4.46,0.03,MP,Pending,
540782139,"2025-07-28 19:19:52","2025-07-29 15:58:01","Shopee PH - CPS","207400792212977 | 250728BN8H7M4T",1.92,0.02,MP,Pending,
540782136,"2025-07-28 19:19:52","2025-07-29 15:58:00","Shopee PH - CPS","207400792212978 | 250728BN8H7M4U",2.01,0.02,MP,Pending,
540782154,"2025-07-28 19:19:43","2025-07-29 15:58:02","Shopee PH - CPS","207400783279708 | 250728BN88PWGV",6.75,0.08,MP,Pending,
540385502,"2025-07-28 19:17:18","2025-07-28 20:02:32","TikTok Shop ID - CPS",579786087165888297,1.64,0.03,MP,Pending,
540782288,"2025-07-28 19:16:17","2025-07-29 15:58:15","Shopee PH - CPS","207400577249834 | 250728BN247EEW",4.88,0.06,MP,Pending,
540782566,"2025-07-28 19:10:03","2025-07-29 15:58:42","Shopee PH - CPS","207400203201584 | 250728BMPYGG1P",1.33,0.02,MP,Pending,
540780499,"2025-07-28 19:07:32","2025-07-29 15:55:21","Shopee PH - CPS","207400051287253 | 250728BMJEMAFD",2.54,0.02,MP,Pending,
540385921,"2025-07-28 19:05:31","2025-07-28 20:03:28","TikTok Shop ID - CPS",579785976731239767,0.66,0.01,MP,Pending,
540780689,"2025-07-28 19:03:08","2025-07-29 15:55:42","Shopee PH - CPS","207399788293615 | 250728BMAKTHT7",34.91,0.20,MP,Pending,
540780742,"2025-07-28 19:02:17","2025-07-29 15:55:47","Shopee PH - CPS","207399736246959 | 250728BM9264DP",10.76,0.14,MP,Pending,
540780814,"2025-07-28 19:00:25","2025-07-29 15:55:54","Shopee PH - CPS","207399624239612 | 250728BM5QBNPU",0.70,0.01,MP,Pending,
540780930,"2025-07-28 18:57:04","2025-07-29 15:56:06","Shopee PH - CPS","207399424272350 | 250728BKYRNJPJ",0.42,0.01,MP,Pending,
540780933,"2025-07-28 18:56:57","2025-07-29 15:56:06","Shopee PH - CPS","207399417274950 | 250728BKYHYWCJ",3.83,0.05,MP,Pending,
540781014,"2025-07-28 18:53:14","2025-07-29 15:56:14","Shopee PH - CPS","207399195222049 | 250728BKRX7DTN",0.47,0.01,MP,Pending,
540781010,"2025-07-28 18:53:14","2025-07-29 15:56:14","Shopee PH - CPS","207399195222049 | 250728BKRX7DTN",0.46,0.01,MP,Pending,
540781008,"2025-07-28 18:53:14","2025-07-29 15:56:13","Shopee PH - CPS","207399195222049 | 250728BKRX7DTN",0.65,0.01,MP,Pending,
540781136,"2025-07-28 18:51:37","2025-07-29 15:56:26","Shopee PH - CPS","207399096252924 | 250728BKNYU7E9",1.19,0.01,MP,Pending,
540781200,"2025-07-28 18:49:08","2025-07-29 15:56:31","Shopee PH - CPS","207398948222386 | 250728BKHJNJR7",6.56,0.06,MP,Pending,
540386648,"2025-07-28 18:46:07","2025-07-28 20:04:54","TikTok Shop ID - CPS",579785732860773851,0.63,0.01,MP,Pending,
540781590,"2025-07-28 18:44:09","2025-07-29 15:57:10","Shopee PH - CPS","207398649246844 | 250728BK8NHGY5",0.40,0.00,MP,Pending,
540781586,"2025-07-28 18:44:09","2025-07-29 15:57:10","Shopee PH - CPS","207398649246844 | 250728BK8NHGY5",0.40,0.00,MP,Pending,
540781582,"2025-07-28 18:44:09","2025-07-29 15:57:09","Shopee PH - CPS","207398649246844 | 250728BK8NHGY5",0.63,0.01,MP,Pending,
540781579,"2025-07-28 18:44:09","2025-07-29 15:57:09","Shopee PH - CPS","207398649246844 | 250728BK8NHGY5",0.21,0.00,MP,Pending,
540781575,"2025-07-28 18:44:09","2025-07-29 15:57:08","Shopee PH - CPS","207398649246844 | 250728BK8NHGY5",0.63,0.01,MP,Pending,
540781571,"2025-07-28 18:44:09","2025-07-29 15:57:08","Shopee PH - CPS","207398649246844 | 250728BK8NHGY5",0.49,0.01,MP,Pending,
540781567,"2025-07-28 18:44:09","2025-07-29 15:57:08","Shopee PH - CPS","207398649246844 | 250728BK8NHGY5",0.66,0.01,MP,Pending,
540781562,"2025-07-28 18:44:09","2025-07-29 15:57:07","Shopee PH - CPS","207398649246844 | 250728BK8NHGY5",0.66,0.01,MP,Pending,
540781558,"2025-07-28 18:44:09","2025-07-29 15:57:07","Shopee PH - CPS","207398649246844 | 250728BK8NHGY5",0.54,0.01,MP,Pending,
540781554,"2025-07-28 18:44:09","2025-07-29 15:57:06","Shopee PH - CPS","207398649246844 | 250728BK8NHGY5",0.70,0.01,MP,Pending,
540781552,"2025-07-28 18:44:09","2025-07-29 15:57:06","Shopee PH - CPS","207398649246844 | 250728BK8NHGY5",0.54,0.01,MP,Pending,
540781549,"2025-07-28 18:44:09","2025-07-29 15:57:06","Shopee PH - CPS","207398649246844 | 250728BK8NHGY5",0.35,0.00,MP,Pending,
540781544,"2025-07-28 18:44:09","2025-07-29 15:57:06","Shopee PH - CPS","207398649246844 | 250728BK8NHGY5",0.19,0.00,MP,Pending,
540781542,"2025-07-28 18:44:09","2025-07-29 15:57:05","Shopee PH - CPS","207398649246844 | 250728BK8NHGY5",0.23,0.00,MP,Pending,
540781539,"2025-07-28 18:44:09","2025-07-29 15:57:05","Shopee PH - CPS","207398649246844 | 250728BK8NHGY5",0.63,0.01,MP,Pending,
540781767,"2025-07-28 18:39:23","2025-07-29 15:57:27","Shopee PH - CPS","207398363276612 | 250728BK04TBMA",13.12,0.16,MP,Pending,
540772754,"2025-07-28 18:39:12","2025-07-29 15:46:02","Shopee PH - CPS","207398351285617 | 250728BJYSCEDP",0.87,0.01,MP,Pending,
540781978,"2025-07-28 18:35:42","2025-07-29 15:57:46","Shopee PH - CPS","207398143294215 | 250728BJSK14BC",8.40,0.10,MP,Pending,
540782001,"2025-07-28 18:34:22","2025-07-29 15:57:48","Shopee PH - CPS","207398062223216 | 250728BJQ5Q2AY",0.26,0.00,MP,Pending,
540387139,"2025-07-28 18:32:05","2025-07-28 20:06:01","TikTok Shop ID - CPS",579785638569870705,0.22,0.00,MP,Pending,
540782047,"2025-07-28 18:32:00","2025-07-29 15:57:52","Shopee PH - CPS","207397919251538 | 250728BJJWBUHJ",0.00,0.00,MP,Pending,
540782042,"2025-07-28 18:32:00","2025-07-29 15:57:51","Shopee PH - CPS","207397919251538 | 250728BJJWBUHJ",0.00,0.00,MP,Pending,
540782038,"2025-07-28 18:32:00","2025-07-29 15:57:51","Shopee PH - CPS","207397919251538 | 250728BJJWBUHJ",2.61,0.03,MP,Pending,
540782036,"2025-07-28 18:32:00","2025-07-29 15:57:51","Shopee PH - CPS","207397919251538 | 250728BJJWBUHJ",0.00,0.00,MP,Pending,
540782064,"2025-07-28 18:31:56","2025-07-29 15:57:53","Shopee PH - CPS","207397916291832 | 250728BJJTHHFV",0.00,0.00,MP,Pending,
540782061,"2025-07-28 18:31:56","2025-07-29 15:57:53","Shopee PH - CPS","207397916291832 | 250728BJJTHHFV",11.72,0.14,MP,Pending,
540782057,"2025-07-28 18:31:56","2025-07-29 15:57:52","Shopee PH - CPS","207397916291832 | 250728BJJTHHFV",6.75,0.08,MP,Pending,
540782052,"2025-07-28 18:31:56","2025-07-29 15:57:52","Shopee PH - CPS","207397916291832 | 250728BJJTHHFV",6.46,0.08,MP,Pending,
540387146,"2025-07-28 18:31:55","2025-07-28 20:06:01","TikTok Shop ID - CPS",579785638525700093,0.79,0.02,MP,Pending,
540387188,"2025-07-28 18:31:07","2025-07-28 20:06:02","TikTok Shop ID - CPS",579785619432244990,0.37,0.01,MP,Pending,
540782192,"2025-07-28 18:26:37","2025-07-29 15:58:06","Shopee PH - CPS","207397597239650 | 250728BJ9A8MWJ",2.24,0.03,MP,Pending,
540614940,"2025-07-28 18:22:37","2025-07-29 13:59:54","Shopee ID (Media Buyers) - CPS","207397357244157 | 250728BJ25CRVS",1.23,0.02,MP,Pending,
540614934,"2025-07-28 18:22:37","2025-07-29 13:59:54","Shopee ID (Media Buyers) - CPS","207397357244158 | 250728BJ25CRVT",0.36,0.01,MP,Pending,
540782343,"2025-07-28 18:19:56","2025-07-29 15:58:20","Shopee PH - CPS","207397196228816 | 250728BHWBTUCE",2.43,0.02,MP,Pending,
540782604,"2025-07-28 18:13:39","2025-07-29 15:58:46","Shopee PH - CPS","207396819292874 | 250728BHJ4BXC7",1.03,0.01,MP,Pending,
540615099,"2025-07-28 18:12:55","2025-07-29 13:59:59","Shopee ID (Media Buyers) - CPS","207396775216508 | 250728BHGTAQAT",8.91,0.12,MP,Pending,
540782720,"2025-07-28 18:09:30","2025-07-29 15:58:56","Shopee PH - CPS","207396570262625 | 250728BHAPV4G3",12.23,0.15,MP,Pending,
540618478,"2025-07-28 18:08:40","2025-07-29 14:02:19","Shopee ID (Media Buyers) - CPS","207396520201611 | 250728BH974BRR",6.79,0.10,MP,Pending,
540782825,"2025-07-28 18:07:29","2025-07-29 15:59:04","Shopee PH - CPS","207396449273661 | 250728BH73FN6D",0.00,0.00,MP,Pending,
540782821,"2025-07-28 18:07:29","2025-07-29 15:59:04","Shopee PH - CPS","207396449273661 | 250728BH73FN6D",2.41,0.03,MP,Pending,
540782829,"2025-07-28 18:07:06","2025-07-29 15:59:04","Shopee PH - CPS","207396426212331 | 250728BH6DFUXG",7.30,0.04,MP,Pending,
540782850,"2025-07-28 18:05:40","2025-07-29 15:59:06","Shopee PH - CPS","207396341270652 | 250728BH3VFUD2",0.70,0.00,MP,Pending,
540782847,"2025-07-28 18:05:40","2025-07-29 15:59:06","Shopee PH - CPS","207396341270653 | 250728BH3VFUD3",0.58,0.00,MP,Pending,
540388094,"2025-07-28 18:04:47","2025-07-28 20:07:53","TikTok Shop ID - CPS",579785344107906631,1.32,0.04,MP,Pending,
540782916,"2025-07-28 18:03:23","2025-07-29 15:59:11","Shopee PH - CPS","207396202240303 | 250728BGYQW17H",0.02,0.00,MP,Pending,
540782985,"2025-07-28 18:01:38","2025-07-29 15:59:17","Shopee PH - CPS","207396098212329 | 250728BGVMP6SN",21.87,0.20,MP,Pending,
540781027,"2025-07-28 18:00:50","2025-07-29 15:56:15","Shopee PH - CPS","207396050221889 | 250728BGU6WRW8",5.74,0.07,MP,Pending,
540781020,"2025-07-28 18:00:50","2025-07-29 15:56:14","Shopee PH - CPS","207396050221889 | 250728BGU6WRW8",11.11,0.13,MP,Pending,
540781101,"2025-07-28 17:56:57","2025-07-29 15:56:22","Shopee PH - CPS","207395817210555 | 250728BGM8PNEN",1.42,0.02,MP,Pending,
540781125,"2025-07-28 17:55:55","2025-07-29 15:56:25","Shopee PH - CPS","207395754258158 | 250728BGJCNE8A",35.47,0.20,MP,Pending,
540781219,"2025-07-28 17:52:57","2025-07-29 15:56:33","Shopee PH - CPS","207395577264936 | 250728BGD3V7AQ",10.03,0.12,MP,Pending,
540781229,"2025-07-28 17:52:50","2025-07-29 15:56:33","Shopee PH - CPS","207395570251454 | 250728BGCW637Y",0.89,0.01,MP,Pending,
540388468,"2025-07-28 17:52:41","2025-07-28 20:08:46","TikTok Shop ID - CPS",579785178336429780,1.53,0.14,MP,Pending,
540781280,"2025-07-28 17:50:13","2025-07-29 15:56:38","Shopee PH - CPS","207395413207911 | 250728BG87D9EP",6.12,0.04,MP,Pending,
540669604,"2025-07-28 17:48:58","2025-07-29 14:36:38","Shopee PH - CPS","207395338277086 | 250728BG5YXMMH",1.84,0.02,MP,Pending,
540781331,"2025-07-28 17:47:49","2025-07-29 15:56:42","Shopee PH - CPS","207395269238335 | 250728BG3X3U7Y",8.49,0.10,MP,Pending,
540781447,"2025-07-28 17:45:12","2025-07-29 15:56:54","Shopee PH - CPS","207395112278118 | 250728BFY8DKX1",0.86,0.01,MP,Pending,
540781444,"2025-07-28 17:45:12","2025-07-29 15:56:54","Shopee PH - CPS","207395112278118 | 250728BFY8DKX1",0.33,0.00,MP,Pending,
540781442,"2025-07-28 17:45:12","2025-07-29 15:56:54","Shopee PH - CPS","207395112278118 | 250728BFY8DKX1",0.33,0.00,MP,Pending,
540781585,"2025-07-28 17:37:27","2025-07-29 15:57:09","Shopee PH - CPS","207394647278835 | 250728BFHCY5DR",4.55,0.05,MP,Pending,
540781661,"2025-07-28 17:35:11","2025-07-29 15:57:16","Shopee PH - CPS","207394511208836 | 250728BFDB6JX8",1.98,0.02,MP,Pending,
540781769,"2025-07-28 17:34:14","2025-07-29 15:57:27","Shopee PH - CPS","207394454299868 | 250728BFBMWPH4",1.73,0.02,MP,Pending,
540781810,"2025-07-28 17:32:35","2025-07-29 15:57:30","Shopee PH - CPS","207394355207084 | 250728BF8PDTSG",1.52,0.02,MP,Pending,
540781842,"2025-07-28 17:31:28","2025-07-29 15:57:33","Shopee PH - CPS","207394287286982 | 250728BF6NN1RW",0.02,0.00,MP,Pending,
540782093,"2025-07-28 17:24:44","2025-07-29 15:57:56","Shopee PH - CPS","207393884213512 | 250728BETN8CRX",2.22,0.03,MP,Pending,
540623629,"2025-07-28 17:24:43","2025-07-29 14:05:35","Shopee ID (Media Buyers) - CPS","207393883217146 | 250728BETM9Q68",1.56,0.02,MP,Pending,
540782114,"2025-07-28 17:24:24","2025-07-29 15:57:58","Shopee PH - CPS","207393863254149 | 250728BET18PC6",1.75,0.02,MP,Pending,
540622849,"2025-07-28 17:24:17","2025-07-29 14:05:05","Shopee ID (Media Buyers) - CPS","207393857259576 | 250728BESUHDEX",0.15,0.00,MP,Pending,
540782120,"2025-07-28 17:24:15","2025-07-29 15:57:59","Shopee PH - CPS","207393855271748 | 250728BESSN5HW",1.84,0.02,MP,Pending,
540782123,"2025-07-28 17:24:08","2025-07-29 15:57:59","Shopee PH - CPS","207393848202634 | 250728BESJWG7E",4.74,0.06,MP,Pending,
540782155,"2025-07-28 17:23:18","2025-07-29 15:58:02","Shopee PH - CPS","207393798236707 | 250728BER38G3V",2.89,0.03,MP,Pending,
540782169,"2025-07-28 17:22:36","2025-07-29 15:58:04","Shopee PH - CPS","207393756267756 | 250728BEPU7G32",4.29,0.02,MP,Pending,
540782183,"2025-07-28 17:21:22","2025-07-29 15:58:05","Shopee PH - CPS","207393682204933 | 250728BEMMKFDX",1.56,0.02,MP,Pending,
540782250,"2025-07-28 17:20:46","2025-07-29 15:58:11","Shopee PH - CPS","207393646227453 | 250728BEKJ992E",2.26,0.03,MP,Pending,
540782268,"2025-07-28 17:20:35","2025-07-29 15:58:13","Shopee PH - CPS","207393636220928 | 250728BEK8R4E0",1.07,0.01,MP,Pending,
540782266,"2025-07-28 17:20:35","2025-07-29 15:58:13","Shopee PH - CPS","207393636220928 | 250728BEK8R4E0",1.08,0.01,MP,Pending,
540782274,"2025-07-28 17:20:34","2025-07-29 15:58:13","Shopee PH - CPS","207393634291289 | 250728BEK6W6VR",4.51,0.05,MP,Pending,
540625265,"2025-07-28 17:19:00","2025-07-29 14:06:37","Shopee ID (Media Buyers) - CPS","207393540212645 | 250728BEGD68P5",1.56,0.02,MP,Pending,
540782366,"2025-07-28 17:17:17","2025-07-29 15:58:22","Shopee PH - CPS","207393437238134 | 250728BEDAYJE0",2.26,0.03,MP,Pending,
540782525,"2025-07-28 17:12:32","2025-07-29 15:58:37","Shopee PH - CPS","207393151264902 | 250728BE4T8EXD",2.85,0.03,MP,Pending,
540782616,"2025-07-28 17:08:46","2025-07-29 15:58:47","Shopee PH - CPS","207392926222586 | 250728BDX3MRVD",2.29,0.03,MP,Pending,
540782610,"2025-07-28 17:08:46","2025-07-29 15:58:46","Shopee PH - CPS","207392926222586 | 250728BDX3MRVD",0.00,0.00,MP,Pending,
540782679,"2025-07-28 17:07:17","2025-07-29 15:58:52","Shopee PH - CPS","207392837208535 | 250728BDUER7DM",1.07,0.01,MP,Pending,
540782673,"2025-07-28 17:07:17","2025-07-29 15:58:51","Shopee PH - CPS","207392837208535 | 250728BDUER7DM",1.10,0.01,MP,Pending,
540782669,"2025-07-28 17:07:17","2025-07-29 15:58:51","Shopee PH - CPS","207392837208535 | 250728BDUER7DM",1.08,0.01,MP,Pending,
540782664,"2025-07-28 17:07:17","2025-07-29 15:58:50","Shopee PH - CPS","207392837208535 | 250728BDUER7DM",1.10,0.01,MP,Pending,
540782719,"2025-07-28 17:03:41","2025-07-29 15:58:56","Shopee PH - CPS","207392622299894 | 250728BDN1SFV9",3.45,0.04,MP,Pending,
540782764,"2025-07-28 17:01:43","2025-07-29 15:59:00","Shopee PH - CPS","207392503229420 | 250728BDHG7QAQ",2.61,0.03,MP,Pending,
540782887,"2025-07-28 16:57:09","2025-07-29 15:59:09","Shopee PH - CPS","207392229215895 | 250728BD9AWS2F",1.73,0.02,MP,Pending,
540782883,"2025-07-28 16:57:09","2025-07-29 15:59:09","Shopee PH - CPS","207392229215895 | 250728BD9AWS2F",0.96,0.01,MP,Pending,
540782880,"2025-07-28 16:57:09","2025-07-29 15:59:09","Shopee PH - CPS","207392229215895 | 250728BD9AWS2F",0.96,0.01,MP,Pending,
540782876,"2025-07-28 16:57:09","2025-07-29 15:59:08","Shopee PH - CPS","207392229215895 | 250728BD9AWS2F",1.73,0.02,MP,Pending,
540782909,"2025-07-28 16:55:44","2025-07-29 15:59:11","Shopee PH - CPS","207392143259758 | 250728BD6RXFF6",0.17,0.00,MP,Pending,
540783117,"2025-07-28 16:50:06","2025-07-29 15:59:29","Shopee PH - CPS","207391806292743 | 250728BCVQK50W",1.85,0.02,MP,Pending,
540783113,"2025-07-28 16:50:06","2025-07-29 15:59:28","Shopee PH - CPS","207391806292743 | 250728BCVQK50W",1.85,0.02,MP,Pending,
540783188,"2025-07-28 16:49:06","2025-07-29 15:59:34","Shopee PH - CPS","207391746239824 | 250728BCTXACEH",0.66,0.01,MP,Pending,
540783247,"2025-07-28 16:45:52","2025-07-29 15:59:40","Shopee PH - CPS","207391552218626 | 250728BCN59EAP",1.43,0.02,MP,Pending,
540783343,"2025-07-28 16:41:25","2025-07-29 15:59:48","Shopee PH - CPS","207391285297746 | 250728BCD6QKED",7.33,0.09,MP,Pending,
540390771,"2025-07-28 16:40:13","2025-07-28 20:13:15","TikTok Shop ID - CPS",579784431679145196,1.52,0.03,MP,Pending,
540782700,"2025-07-28 16:36:12","2025-07-29 15:58:54","Shopee PH - CPS","207390972269385 | 250728BC3V6HXP",0.96,0.01,MP,Pending,
540782837,"2025-07-28 16:31:47","2025-07-29 15:59:05","Shopee PH - CPS","207390707220784 | 250728BBUYE5QU",3.57,0.03,MP,Pending,
540782835,"2025-07-28 16:31:47","2025-07-29 15:59:05","Shopee PH - CPS","207390707220784 | 250728BBUYE5QV",2.47,0.00,MP,Pending,
540782834,"2025-07-28 16:31:47","2025-07-29 15:59:05","Shopee PH - CPS","207390707220784 | 250728BBUYE5QU",1.70,0.02,MP,Pending,
540782830,"2025-07-28 16:31:47","2025-07-29 15:59:04","Shopee PH - CPS","207390707220784 | 250728BBUYE5QV",1.89,0.02,MP,Pending,
540782828,"2025-07-28 16:31:47","2025-07-29 15:59:04","Shopee PH - CPS","207390707220784 | 250728BBUYE5QV",2.94,0.00,MP,Pending,
540782822,"2025-07-28 16:31:47","2025-07-29 15:59:04","Shopee PH - CPS","207390707220784 | 250728BBUYE5QW",5.00,0.06,MP,Pending,
540782892,"2025-07-28 16:28:39","2025-07-29 15:59:10","Shopee PH - CPS","207390519243689 | 250728BBPC5FQY",2.61,0.03,MP,Pending,
540391206,"2025-07-28 16:25:52","2025-07-28 20:14:11","TikTok Shop ID - CPS",579784244733772950,2.35,0.03,MP,Pending,
540783083,"2025-07-28 16:21:45","2025-07-29 15:59:26","Shopee PH - CPS","207390105212034 | 250728BBA1ACHN",1.99,0.02,MP,Pending,
540391359,"2025-07-28 16:21:20","2025-07-28 20:14:26","TikTok Shop ID - CPS",579784229974017971,6.46,0.19,MP,Pending,
540783164,"2025-07-28 16:20:26","2025-07-29 15:59:33","Shopee PH - CPS","207390026214607 | 250728BB7NYEGY",1.80,0.02,MP,Pending,
540783161,"2025-07-28 16:20:26","2025-07-29 15:59:32","Shopee PH - CPS","207390026214607 | 250728BB7NYEGY",0.93,0.01,MP,Pending,
540783156,"2025-07-28 16:20:26","2025-07-29 15:59:32","Shopee PH - CPS","207390026214608 | 250728BB7NYEH0",2.13,0.03,MP,Pending,
540783152,"2025-07-28 16:20:26","2025-07-29 15:59:32","Shopee PH - CPS","207390026214608 | 250728BB7NYEH0",2.13,0.03,MP,Pending,
540783149,"2025-07-28 16:20:26","2025-07-29 15:59:31","Shopee PH - CPS","207390026214608 | 250728BB7NYEH0",2.17,0.03,MP,Pending,
540783137,"2025-07-28 16:20:26","2025-07-29 15:59:30","Shopee PH - CPS","207390026214609 | 250728BB7NYEH1",11.53,0.28,MP,Pending,
540391406,"2025-07-28 16:20:06","2025-07-28 20:14:38","TikTok Shop ID - CPS",579784200247215967,8.44,0.25,MP,Pending,
